0; 0; 20465; 1432060767165473
0; 0; 24312; 1432060767175962
0; 0; 25999; 1432060767196801
0; 0; 29928; 1432060767207211
0; 0; 31804; 1432060767217621
0; 0; 39817; 1432060767228042
0; 0; 45812; 1432060767238458
0; 0; 57899; 1432060767248872
0; 0; 63843; 1432060767259313
0; 0; 67784; 1432060767269707
0; 0; 73754; 1432060767280120
0; 0; 81755; 1432060767290552
0; 0; 87792; 1432060767300958
0; 0; 85511; 1432060767311376
0; 0; 89432; 1432060767321788
0; 0; 95397; 1432060767332207
0; 0; 101363; 1432060767342626
0; 0; 103244; 1432060767353040
0; 0; 107152; 1432060767363458
0; 0; 109026; 1432060767373874
0; 0; 119093; 1432060767384288
0; 0; 125037; 1432060767394727
0; 0; 133045; 1432060767405149
0; 0; 141073; 1432060767415554
0; 0; 140913; 1432060767425957
0; 0; 142783; 1432060767436374
0; 0; 146696; 1432060767446793
0; 0; 154716; 1432060767457207
0; 0; 160685; 1432060767467621
0; 0; 168697; 1432060767478041
0; 0; 174652; 1432060767488472
0; 0; 178587; 1432060767498872
0; 0; 182503; 1432060767509292
0; 0; 186426; 1432060767519704
0; 0; 190338; 1432060767530128
0; 0; 194258; 1432060767540544
0; 0; 198181; 1432060767550954
0; 0; 208242; 1432060767561375
0; 0; 210112; 1432060767571795
0; 0; 214030; 1432060767582211
0; 0; 217957; 1432060767592621
0; 0; 221869; 1432060767603044
0; 0; 223748; 1432060767613459
0; 0; 229712; 1432060767623871
0; 0; 239773; 1432060767634294
0; 0; 241652; 1432060767644705
0; 0; 247614; 1432060767655124
0; 0; 253579; 1432060767665541
0; 0; 255457; 1432060767675953
0; 0; 261417; 1432060767686376
0; 0; 267385; 1432060767696792
0; 0; 275402; 1432060767707207
0; 0; 281372; 1432060767717622
0; 0; 283240; 1432060767728042
0; 0; 285111; 1432060767738459
0; 0; 293130; 1432060767748871
0; 0; 297043; 1432060767759293
0; 0; 298917; 1432060767769708
0; 0; 306936; 1432060767780121
0; 0; 312901; 1432060767790542
0; 0; 314776; 1432060767800959
0; 0; 322800; 1432060767811374
0; 0; 330808; 1432060767821788
0; 0; 330627; 1432060767832208
0; 0; 338625; 1432060767842641
0; 0; 344604; 1432060767853045
0; 0; 348523; 1432060767863474
0; 0; 356547; 1432060767873870
0; 0; 362492; 1432060767884309
0; 0; 364381; 1432060767894709
0; 0; 372398; 1432060767905124
0; 0; 380415; 1432060767915537
0; 0; 388429; 1432060767925958
0; 0; 390353; 1432060767936375
0; 0; 396266; 1432060767946789
0; 0; 398136; 1432060767957208
0; 0; 406147; 1432060767967627
0; 0; 410075; 1432060767978038
0; 0; 413993; 1432060767988457
0; 0; 419963; 1432060767998871
0; 0; 423878; 1432060768009292
0; 0; 431899; 1432060768019707
0; 0; 431714; 1432060768030126
0; 0; 431543; 1432060768040537
0; 0; 431364; 1432060768050958
0; 0; 433232; 1432060768061377
0; 0; 437161; 1432060768071791
0; 0; 436981; 1432060768082204
0; 0; 436797; 1432060768092628
0; 0; 442711; 1432060768103098
0; 0; 444624; 1432060768113474
0; 0; 454640; 1432060768123937
0; 0; 460664; 1432060768134298
0; 0; 466635; 1432060768144711
0; 0; 470550; 1432060768155132
0; 0; 474475; 1432060768165543
0; 0; 472248; 1432060768175961
0; 0; 472068; 1432060768186382
0; 0; 475995; 1432060768196791
0; 0; 481961; 1432060768207209
0; 0; 481774; 1432060768217633
0; 0; 489800; 1432060768228040
0; 0; 495756; 1432060768238472
0; 0; 495574; 1432060768248890
0; 0; 501560; 1432060768259292
0; 0; 507530; 1432060768269705
0; 0; 509394; 1432060768280127
0; 0; 515364; 1432060768290541
0; 0; 517234; 1432060768300961
0; 0; 523203; 1432060768311376
0; 0; 525071; 1432060768321794
0; 0; 524891; 1432060768332213
0; 0; 528820; 1432060768342623
0; 0; 536831; 1432060768353042
0; 0; 536656; 1432060768363459
0; 0; 538526; 1432060768373876
0; 0; 540408; 1432060768384290
0; 0; 544317; 1432060768394709
0; 0; 546188; 1432060768405126
0; 0; 548064; 1432060768415537
0; 0; 554032; 1432060768425958
0; 0; 557947; 1432060768436375
0; 0; 561872; 1432060768446788
0; 0; 567833; 1432060768457209
0; 0; 567649; 1432060768467640
0; 0; 569529; 1432060768478042
0; 1; 90; 1432060768478057
0; 0; 569353; 1432060768488467
0; 0; 571039; 1432060768509298
0; 1; 87; 1432060768509305
0; 0; 570859; 1432060768519719
0; 0; 570515; 1432060768540542
0; 1; 728; 1432060768540548
0; 0; 572390; 1432060768550968
0; 0; 578174; 1432060768571793
0; 1; 359; 1432060768571799
0; 0; 582089; 1432060768582216
0; 0; 577646; 1432060768603043
0; 1; 88; 1432060768603049
0; 0; 575413; 1432060768613469
0; 0; 577117; 1432060768634293
0; 1; 86; 1432060768634299
0; 0; 576931; 1432060768644718
0; 0; 578631; 1432060768665547
0; 1; 86; 1432060768665553
0; 0; 580497; 1432060768675969
0; 0; 584247; 1432060768696793
0; 1; 87; 1432060768696799
0; 0; 586144; 1432060768707184
0; 0; 589868; 1432060768728041
0; 1; 89; 1432060768728047
0; 0; 593768; 1432060768738472
0; 0; 597524; 1432060768759293
0; 1; 87; 1432060768759299
0; 0; 601456; 1432060768769718
0; 0; 605186; 1432060768790546
0; 1; 85; 1432060768790552
0; 0; 605003; 1432060768800965
0; 0; 606701; 1432060768821797
0; 1; 213; 1432060768821802
0; 0; 604540; 1432060768832181
0; 0; 600013; 1432060768853060
0; 1; 2462; 1432060768853066
0; 0; 599846; 1432060768863474
0; 0; 609740; 1432060768884293
0; 1; 89; 1432060768884299
