0; 0; 5696; 1432060766791810
0; 0; 7488; 1432060766802310
0; 0; 431; 1432060766823134
0; 0; 429; 1432060766833611
0; 0; 434; 1432060766844028
0; 0; 430; 1432060766854446
0; 0; 5322; 1432060766864859
0; 0; 1117; 1432060766875212
0; 0; 936; 1432060766885632
0; 0; 4093; 1432060766896044
0; 0; 2192; 1432060766906543
0; 0; 2085; 1432060766916883
0; 0; 430; 1432060766927296
0; 0; 2211; 1432060766937778
0; 0; 432; 1432060766948130
0; 0; 4093; 1432060766958614
0; 0; 8092; 1432060766968961
0; 0; 11998; 1432060766979379
0; 0; 11826; 1432060766989791
0; 0; 17790; 1432060767000212
0; 0; 17609; 1432060767010631
0; 0; 25627; 1432060767021046
0; 0; 27500; 1432060767031460
0; 0; 25278; 1432060767041874
0; 0; 21000; 1432060767052296
0; 0; 16730; 1432060767062712
0; 0; 16552; 1432060767073129
0; 0; 18419; 1432060767083548
0; 0; 18247; 1432060767093962
0; 0; 20117; 1432060767104380
0; 0; 17892; 1432060767114797
0; 0; 23861; 1432060767125211
0; 0; 23684; 1432060767135629
0; 0; 21465; 1432060767146041
0; 0; 19219; 1432060767156478
0; 0; 21106; 1432060767166879
0; 0; 25022; 1432060767177299
0; 0; 28948; 1432060767187708
0; 0; 26720; 1432060767198129
0; 0; 30640; 1432060767208545
0; 0; 32510; 1432060767218962
0; 0; 40526; 1432060767229379
0; 0; 48575; 1432060767239776
0; 0; 58610; 1432060767250208
0; 0; 66622; 1432060767260629
0; 0; 68495; 1432060767271044
0; 0; 76507; 1432060767281462
0; 0; 82463; 1432060767291890
0; 0; 86419; 1432060767302293
0; 0; 86220; 1432060767312712
0; 0; 90154; 1432060767323124
0; 1; 91; 1432060767323130
0; 0; 96087; 1432060767333564
0; 0; 103943; 1432060767354380
0; 0; 107864; 1432060767364796
0; 1; 88; 1432060767364802
0; 0; 109724; 1432060767375221
0; 0; 125747; 1432060767396061
0; 1; 98; 1432060767396069
0; 0; 133752; 1432060767406490
0; 0; 141615; 1432060767427301
0; 1; 89; 1432060767427312
0; 0; 143477; 1432060767437725
0; 0; 155427; 1432060767458542
0; 1; 86; 1432060767458558
0; 0; 161377; 1432060767468977
0; 0; 177421; 1432060767489797
0; 1; 88; 1432060767489803
0; 0; 179288; 1432060767500218
