0; 0; 1840; 1432060832260785
0; 0; 3632; 1432060832271280
0; 0; 429; 1432060832292107
0; 0; 2049; 1432060832302586
0; 0; 8081; 1432060832312937
0; 0; 5862; 1432060832323353
0; 0; 5690; 1432060832333771
0; 0; 7535; 1432060832344204
0; 0; 7359; 1432060832354618
0; 0; 7198; 1432060832365020
0; 0; 11116; 1432060832375438
0; 0; 10944; 1432060832385851
0; 0; 10763; 1432060832396271
0; 0; 12633; 1432060832406689
0; 0; 20648; 1432060832417105
0; 0; 28669; 1432060832427522
0; 0; 32152; 1432060832437937
0; 0; 30369; 1432060832448351
0; 0; 38380; 1432060832458770
0; 0; 35147; 1432060832470192
0; 0; 35970; 1432060832479612
0; 0; 35790; 1432060832490030
0; 0; 37658; 1432060832500453
0; 0; 37496; 1432060832510856
0; 0; 39364; 1432060832521270
0; 0; 37141; 1432060832531686
0; 0; 39010; 1432060832542102
0; 0; 38835; 1432060832552522
0; 0; 42754; 1432060832562935
0; 0; 44622; 1432060832573355
0; 0; 46495; 1432060832583770
0; 0; 48368; 1432060832594188
0; 0; 52289; 1432060832604601
0; 0; 52110; 1432060832615021
0; 0; 51930; 1432060832625439
0; 0; 49708; 1432060832635854
0; 0; 53626; 1432060832646272
0; 0; 55501; 1432060832656685
0; 0; 55292; 1432060832667135
0; 0; 57194; 1432060832677520
0; 0; 61112; 1432060832687938
0; 0; 65036; 1432060832698351
0; 0; 66904; 1432060832708771
0; 0; 68773; 1432060832719189
0; 0; 68596; 1432060832729605
0; 0; 68424; 1432060832740020
0; 0; 72339; 1432060832750438
0; 0; 76269; 1432060832760850
0; 0; 78130; 1432060832771271
0; 0; 82051; 1432060832781687
0; 0; 81873; 1432060832792105
0; 0; 83744; 1432060832802520
0; 0; 89713; 1432060832812937
0; 0; 87487; 1432060832823354
0; 0; 87317; 1432060832833767
0; 0; 97373; 1432060832844190
0; 0; 99241; 1432060832854607
0; 0; 103174; 1432060832865019
0; 0; 102992; 1432060832875437
0; 0; 100770; 1432060832885850
0; 0; 102634; 1432060832896272
0; 0; 104509; 1432060832906687
0; 0; 112521; 1432060832917106
0; 0; 116444; 1432060832927520
0; 0; 120365; 1432060832937937
