0; 0; 3297; 1432052853519859
0; 0; 3215; 1432052853526190
0; 0; 3226; 1432052853538680
0; 0; 3227; 1432052853544929
0; 0; 3227; 1432052853551178
0; 0; 3227; 1432052853557428
0; 0; 3228; 1432052853563677
0; 0; 3228; 1432052853569927
0; 0; 3228; 1432052853576176
0; 0; 3228; 1432052853582428
0; 0; 3227; 1432052853588678
0; 0; 3229; 1432052853594927
0; 0; 3227; 1432052853601177
0; 0; 3228; 1432052853607427
0; 0; 3226; 1432052853613678
0; 0; 3228; 1432052853619927
0; 0; 3228; 1432052853626177
0; 0; 3228; 1432052853632426
0; 0; 3234; 1432052853638677
0; 0; 3235; 1432052853644930
0; 0; 3233; 1432052853651179
0; 0; 3228; 1432052853657429
0; 0; 3230; 1432052853663677
0; 0; 3228; 1432052853669928
0; 0; 3229; 1432052853676177
0; 0; 3227; 1432052853682427
0; 0; 3227; 1432052853688678
0; 0; 3229; 1432052853694927
0; 0; 3230; 1432052853701176
0; 0; 3227; 1432052853707427
0; 0; 3226; 1432052853713677
0; 0; 3229; 1432052853719926
0; 0; 3227; 1432052853726177
0; 0; 3227; 1432052853732427
0; 0; 3227; 1432052853738678
0; 0; 3228; 1432052853744928
0; 0; 3229; 1432052853751176
0; 0; 3227; 1432052853757427
0; 0; 3229; 1432052853763676
0; 0; 3228; 1432052853769928
0; 0; 3227; 1432052853776177
0; 0; 3226; 1432052853782428
0; 0; 3228; 1432052853788677
0; 0; 3234; 1432052853794927
0; 0; 3234; 1432052853801177
0; 0; 3227; 1432052853807428
0; 0; 3227; 1432052853813677
0; 0; 5169; 1432052853819927
0; 0; 7111; 1432052853826178
0; 0; 7009; 1432052853832424
0; 0; 8946; 1432052853838679
0; 0; 10889; 1432052853844927
0; 0; 12832; 1432052853851177
0; 0; 14772; 1432052853857428
0; 0; 16720; 1432052853863673
0; 0; 18657; 1432052853869928
0; 0; 20600; 1432052853876178
0; 0; 22532; 1432052853882436
